Date,Open,Close,Adjust,Volume,Gold,MGC_Gold,Silver,Eur_usd,Nikkei,Gpb_usd,Aud_usd,Usd_jpy,Fste,Iron_steel,Oil,Sugar,Nat_Gas,Corn-F,Coffe-F,Feeder-F,Vix,Tnx,Bzf,Upper_bb,Middle_bb,Lower_bb,Sma,Mom5,Mom10,Mom15,Mom20,Slow_k,Slow_d,Fast_k,Fast_d,Trix,William_R,Rocr,Pro,Mfi,Macd,Macd_sig,Apo,Aroon_up,Aroon_down,Cci,Cmo,Dx,Ultosc,Name
1/2/2020,4.904387912,4.908656309,102.24,440280,1524.5,1528.099976,17.9659996,1.122082591,,1.32502985,0.701951444,108.7129974,7604.299805,238.9700012,61.18000031,13.13000011,2.121999979,391.5,127.0999985,144.6499939,12.47000027,1.881999969,66.25,4.928308381,4.914649511,4.900990641,4.93412441,-0.021341984,-0.034147174,-0.038415571,-0.021341984,58.82352941,62.17864924,58.82352941,58.82352941,-0.05774097,-50,0.993091537,-0.109255069,33.03032098,-0.019678516,-0.020220834,-0.005390219,100,35.71428571,-130.4659498,-35.7483468,51.54855148,88.5178714,VIC
1/3/2020,4.908656309,4.921461499,102.5,248940,1549.199951,1552.400024,18.06800079,1.11714375,,1.315270305,0.69851917,108.5429993,7622.399902,236.3200073,63.04999924,13.31000042,2.130000114,386.5,126.3499985,143.3500061,14.02000046,1.787999988,68.59999847,4.923215129,4.912416844,4.90161856,4.93412441,-0.004268397,-0.021341984,-0.029878778,-0.021341984,70.16806723,63.47650171,92.85714286,70.16806723,-0.05783713,-35,0.995682211,-0.135334509,35.59805821,-0.018472805,-0.019871228,-0.00667621,92.85714286,28.57142857,-41.69068204,-20.86032307,40.02284348,89.74778466,VIC
1/6/2020,4.908656309,4.887314325,101.79,301910,1566.199951,1568.800049,18.09700012,1.116196036,23204.85938,1.308010221,0.694420338,107.9639969,7575.299805,235.0200043,63.27000046,13.72999954,2.13499999,384.75,122.1500015,147.4250031,13.85000038,1.81099999,68.91000366,4.93039294,4.908395162,4.886397383,4.931705651,-0.029878778,-0.055489158,-0.064025952,-0.059757555,63.38073691,64.12411118,38.46153846,63.38073691,-0.0580112,-75,0.988773748,-0.189211084,37.66999186,-0.020041634,-0.019905309,-0.009330278,85.71428571,21.42857143,-112.1794872,-39.81592263,40.02284348,82.42045001,VIC
1/7/2020,4.887314325,4.895851118,101.97,183910,1571.800049,1574.300049,18.31599998,1.119799495,23575.7207,1.317002535,0.693731427,108.4059982,7573.899902,236.5099945,62.70000076,13.59000015,2.161999941,384.5,122.4000015,145.8999939,13.78999996,1.827000022,68.26999664,4.927462847,4.903928531,4.880394215,4.929856013,-0.01280519,-0.042683968,-0.046952365,-0.051220761,61.72161172,65.09013862,53.84615385,61.72161172,-0.058186416,-65,0.991356958,-0.235343746,40.57365161,-0.020361381,-0.019996524,-0.011601284,78.57142857,14.28571429,-88.05031447,-31.34590193,41.73587427,80.91283684,VIC
1/8/2020,4.887314325,4.878777531,101.61,468910,1557.400024,1560.199951,18.08799934,1.115473866,23204.75977,1.311372161,0.686039984,108.0159988,7574.899902,236.2200012,59.61000061,13.47000027,2.141000032,384.25,119.1500015,146.8249969,13.44999981,1.873999953,65.44000244,4.928315502,4.89796483,4.867614157,4.928575494,-0.029878778,-0.051220761,-0.064025952,-0.068294349,44.49472097,56.53235653,41.17647059,44.49472097,-0.058436487,-70.83333333,0.98961039,-0.320341994,32.09861861,-0.021741852,-0.020345589,-0.015787596,100,7.142857143,-172.4137931,-39.26993475,52.05817647,77.93992451,VIC
1/9/2020,4.878777531,4.895851118,101.97,369870,1551.699951,1554.300049,17.86000061,1.111321092,23739.86914,1.31051302,0.687380135,109.0309982,7598.100098,234.8000031,59.56000137,13.71000004,2.165999889,383.25,117.3499985,146.9250031,12.53999996,1.85800004,65.37000275,4.922138899,4.893569324,4.864999748,4.927294975,-0.01280519,-0.034147174,-0.046952365,-0.051220761,53.2428356,53.15305609,64.70588235,53.2428356,-0.05863853,-50,0.993073593,-0.382560993,40.02086365,-0.021213652,-0.020519202,-0.018852086,92.85714286,0,-51.98618307,-23.87278339,37.10991047,75.1972135,VIC
1/10/2020,4.908656309,4.900119515,102.06,159120,1557.5,1560.099976,18.03300095,1.111111164,23850.57031,1.307018638,0.685321093,109.5070038,7587.899902,230.7100067,59.04000092,14.06999969,2.201999903,385.75,118.9499969,147.6000061,12.56000042,1.825000048,64.98000336,4.906965829,4.891694748,4.876423667,4.926014456,-0.021341984,-0.025610381,-0.042683968,-0.051220761,61.96078431,53.23278029,80,61.96078431,-0.058760636,-45.45454545,0.994800693,-0.409863379,23.11976393,-0.02021757,-0.020458875,-0.0201928,85.71428571,7.142857143,1.449275362,-20.29226906,37.10991047,71.17023832,VIC
1/13/2020,4.895851118,4.904387912,102.15,146680,1548.400024,1550.599976,17.9260006,1.111666918,,1.304563403,0.690060139,109.5660019,7617.600098,233.6600037,58.08000183,14.15999985,2.181999922,389.5,114.5500031,146.0249939,12.31999969,1.84800005,64.19999695,4.909660772,4.892249061,4.87483735,4.924876216,0.017073587,-0.01280519,-0.038415571,-0.046952365,77.12418301,64.10926764,86.66666667,77.12418301,-0.058777506,-38.0952381,0.997395833,-0.423319223,27.34855649,-0.018866265,-0.020140353,-0.020849477,78.57142857,0,12.65822785,-16.66082591,40.50167098,67.38946142,VIC
1/14/2020,4.904387912,4.908656309,102.24,3021150,1542.400024,1544.599976,17.67399979,1.113573313,24025.16992,1.298819423,0.689890206,109.9919968,7622.399902,235.9799957,58.22999954,14.31999969,2.187000036,389,114.9000015,145.8999939,12.39000034,1.817999959,64.48999786,4.915355704,4.894725611,4.874095517,4.924876216,0.01280519,0,-0.029878778,-0.034147174,86.66666667,75.25054466,93.33333333,86.66666667,-0.058669588,-33.33333333,1,-0.422334845,19.06410738,-0.017252052,-0.019562693,-0.020794754,71.42857143,14.28571429,10.62801932,-12.98752332,43.7676535,65.2429958,VIC
1/15/2020,4.908656309,4.908656309,102.24,235600,1552.099976,1554,17.92300034,1.113089919,23916.58008,1.302252889,0.689655125,109.8539963,7642.799805,233.5700073,57.81000137,14.52000046,2.119999886,387.5,114.3000031,145.4250031,12.42000008,1.787999988,64,4.907994203,4.898038677,4.88808315,4.924876216,0.029878778,0,-0.021341984,-0.034147174,89.62962963,84.4734931,88.88888889,89.62962963,-0.058445172,-33.33333333,1,-0.406897242,19.32314557,-0.01579075,-0.018808304,-0.020028631,64.28571429,7.142857143,7.90960452,-12.98752332,43.7676535,73.06815545,VIC
1/16/2020,4.908656309,4.908656309,102.24,2731525,1549,1550.5,17.875,1.115400434,23933.13086,1.304121017,0.690779507,109.8830032,7609.799805,233.1100006,58.52000046,14.43000031,2.076999903,375.5,112.9499969,145.4250031,12.31999969,1.809000015,64.62000275,4.908163048,4.901333613,4.894504178,4.924164817,0.01280519,0,-0.021341984,-0.034147174,89.90740741,88.7345679,87.5,89.90740741,-0.058112476,-22.22222222,1,-0.376993394,36.25079023,-0.014465904,-0.017939824,-0.018551109,57.14285714,0,43.92156863,-12.98752332,39.33257688,75.92436889,VIC
1/17/2020,4.904387912,4.904387912,102.15,169100,1558.800049,1560.300049,18.01300049,1.113957882,24041.25977,1.307873487,0.690100193,110.1750031,7674.600098,233.8300018,58.54000092,14.44999981,2.003000021,389.25,112.1500015,145.3500061,12.10000038,1.835999966,64.84999847,4.907817699,4.903635542,4.899453384,4.922884298,0.004268397,-0.017073587,-0.021341984,-0.038415571,83.7962963,87.77777778,75,83.7962963,-0.057702484,-23.52941176,0.996530789,-0.350976728,40.75360991,-0.013603564,-0.017072572,-0.017265118,50,0,48.37398374,-16.27994325,39.33257688,76.49806334,VIC
1/20/2020,4.904387912,4.904387912,102.15,370670,,,,1.109459281,24083.50977,1.300728321,0.688179135,110.1800003,7651.399902,,,,,,,,,,,4.909112999,4.904930841,4.900748684,4.921461499,0,0.017073587,-0.01280519,-0.038415571,79.16666667,84.29012346,75,79.16666667,-0.057218739,-23.52941176,1.00349345,-0.321614975,41.3390721,-0.012772916,-0.016212641,-0.015814957,42.85714286,21.42857143,-9.929078014,-16.27994325,41.42812872,80.76642716,VIC
1/21/2020,4.878777531,4.904387912,102.15,207510,1556.400024,1557.900024,17.75099945,1.10969317,23864.56055,1.300559282,0.687639713,110.1729965,7610.700195,226.0500031,58.34000015,14.55000019,1.894999981,387.5,111.0500031,145.0749969,12.85000038,1.769000053,64.58999634,4.909671738,4.905489581,4.901307423,4.9200387,-0.004268397,0.008536794,-0.004268397,-0.034147174,75,79.32098765,75,75,-0.056665134,-23.52941176,1.001743679,-0.313940285,45.56693623,-0.011976562,-0.015365425,-0.015431896,35.71428571,14.28571429,8.536585366,-16.27994325,36.35587017,82.26634942,VIC
1/22/2020,4.904387912,4.904387912,102.15,371780,1555.300049,1556.699951,17.77099991,1.108561397,24031.34961,1.304801702,0.684689999,109.9079971,7571.899902,225.7599945,56.74000168,14.65999985,1.904999971,388.75,111,143.9250031,12.90999985,1.769000053,63.20999908,4.909012646,4.905597928,4.902183211,4.918615901,-0.004268397,0.025610381,-0.004268397,-0.025610381,75.92592593,76.69753086,77.77777778,75.92592593,-0.056045826,-23.52941176,1.005249344,-0.255013976,45.92067679,-0.011216154,-0.014535571,-0.012531575,28.57142857,7.142857143,-31.30081301,-16.27994325,38.72261005,84.49604577,VIC
1/30/2020,4.870240738,4.904387912,102.15,682720,1583.5,1583.5,17.95199966,1.101685524,22977.75,1.302202106,0.675219476,108.9869995,7382,217.2400055,52.13999939,14.59000015,1.828999996,379.5,101.5,142.4499969,15.48999977,1.557999969,58.29000092,4.90547426,4.90547426,4.90547426,4.917193102,-0.004268397,0.008536794,-0.004268397,-0.025610381,82.03703704,77.65432099,93.33333333,82.03703704,-0.055365154,-6.666666667,1.001743679,-0.210533351,41.09429927,-0.010492573,-0.013726971,-0.010342654,100,0,-278.0555556,-16.27994325,66.71516584,88.18300979,VIC
1/31/2020,4.904387912,4.900119515,102.06,831740,1582.900024,1582.900024,17.97200012,1.102912784,23205.17969,1.308900476,0.670825779,108.8769989,7286,210.9499969,51.56000137,14.60999966,1.840999961,381.25,102.6500015,136.0749969,18.84000015,1.519999981,58.15999985,4.908175885,4.904761167,4.90134645,4.915485744,-0.004268397,0,-0.021341984,-0.025610381,88.0715198,82.01149425,93.10344828,88.0715198,-0.05465053,-10,1,-0.14095964,47.36132762,-0.01014659,-0.013010895,-0.006922464,92.85714286,64.28571429,-71.79487179,-20.63017632,66.71516584,89.52283657,VIC
2/3/2020,4.900119515,4.900119515,102.06,760420,1577.199951,1577.199951,17.63999939,1.108979464,22971.93945,1.31816566,0.669361949,108.3720016,7326.299805,212.6799927,50.11000061,14.89000034,1.819000006,378.75,97.90000153,136.6499939,17.96999931,1.519999981,58.20000076,4.90787953,4.903697372,4.899515214,4.913778385,-0.004268397,-0.004268397,0.01280519,-0.017073587,93.18007663,87.76287782,93.10344828,93.18007663,-0.053902072,-10,0.999129678,-0.100321027,42.96877724,-0.00975989,-0.012360694,-0.004925073,85.71428571,57.14285714,-162.8930818,-20.63017632,74.93557542,92.07851177,VIC
2/4/2020,4.848898754,4.900119515,102.06,1485500,1550.400024,1550.400024,17.52799988,1.106292605,23084.58984,1.299747944,0.669049799,108.6119995,7439.799805,217.0299988,49.61000061,14.71000004,1.871999979,382.25,98.15000153,137.5,16.04999924,1.603000045,53.95999908,4.90675873,4.902576572,4.898394415,4.912355586,-0.004268397,-0.008536794,0.004268397,-0.008536794,94.32703003,91.85954215,96.77419355,94.32703003,-0.05312047,-9.090909091,0.99826087,-0.066903057,39.15885424,-0.009345696,-0.011757694,-0.003283382,100,50,-171.616396,-20.63017632,77.26161942,94.79546735,VIC
2/5/2020,4.900119515,4.887314325,101.79,844790,1557.800049,1557.800049,17.56900024,1.104728222,23319.56055,1.303271174,0.673178554,109.4469986,7482.5,220.4900055,50.75,14.72999954,1.860999942,380.75,97.75,135.6750031,15.14999962,1.649000049,55.27999878,4.911676294,4.900096424,4.888516553,4.910505947,-0.017073587,-0.021341984,0.008536794,-0.021341984,92.32480534,93.277304,87.09677419,92.32480534,-0.052375862,-18.18181818,0.995652174,-0.055774937,41.57969742,-0.009936178,-0.011393391,-0.002736152,92.85714286,42.85714286,-83.88429752,-33.56486891,77.26161942,93.7860088,VIC
2/6/2020,4.883045928,4.883045928,101.7,752000,1565.099976,1565.099976,17.78899956,1.100231051,23873.58984,1.299714088,0.67517978,109.814003,7504.799805,218.6300049,50.95000076,14.73999977,1.861999989,379.25,98.15000153,135.8999939,14.96000004,1.644000053,54.93000031,4.911203821,4.896319413,4.881435005,4.908514029,-0.021341984,-0.025610381,-0.01280519,-0.025610381,89.24731183,91.9663824,83.87096774,89.24731183,-0.051679577,-21.21212121,0.994782609,-0.062490933,38.32769289,-0.010626073,-0.011239928,-0.00306449,85.71428571,35.71428571,-91.36276392,-37.23659777,78.20013886,93.10747848,VIC
2/7/2020,4.865972341,4.883045928,101.7,1358860,1568.599976,1568.599976,17.66500092,1.098297596,23827.98047,1.293025494,0.673399746,109.9680023,7466.700195,214.2200012,50.31999969,14.92000008,1.85800004,383.5,98.34999847,135.1999969,15.47000027,1.577999949,54.47000122,4.907827416,4.892179214,4.876531013,4.90652211,-0.017073587,-0.021341984,-0.017073587,-0.038415571,85.8781362,89.15008446,86.66666667,85.8781362,-0.051017516,-21.21212121,0.99564839,-0.069211878,33.873617,-0.011045494,-0.011201041,-0.003392828,78.57142857,28.57142857,-128.034188,-37.23659777,81.49101167,93.96867207,VIC
2/10/2020,4.823288373,4.85316715,101.08,192700,1574.699951,1574.699951,17.75799942,1.09493053,23685.98047,1.289158225,0.667231619,109.6449966,7446.899902,214.3699951,49.56999969,15.03999996,1.766000032,381.75,100.3000031,135.6999969,15.03999996,1.547000051,53.27000046,4.915777032,4.884949868,4.854122704,4.903534233,-0.046952365,-0.051220761,-0.051220761,-0.034147174,77.95698925,84.36081243,63.33333333,77.95698925,-0.050539089,-42.42424242,0.989556136,-0.106669347,43.54515277,-0.013631717,-0.011687176,-0.00522605,71.42857143,21.42857143,-107.3446328,-56.67556293,81.49101167,89.95622376,VIC
2/11/2020,4.844630357,4.84036196,100.81,290630,1565.599976,1565.599976,17.57299995,1.091345668,,1.291822791,0.669009984,109.7659988,7499.399902,217.2400055,49.93999863,15.40999985,1.787999988,379.75,100.5,134.6750031,15.18000031,1.590000033,54.00999832,4.912583298,4.874635354,4.83668741,4.900261795,-0.059757555,-0.064025952,-0.068294349,-0.055489158,66.66666667,76.8339307,50,66.66666667,-0.050272752,-51.51515152,0.98694517,-0.155350657,43.33264511,-0.016524111,-0.012654563,-0.007606502,64.28571429,14.28571429,-102.5477707,-62.09409264,77.6042308,85.77458457,VIC
2/12/2020,4.84036196,4.780604405,99.57,452790,1567.400024,1567.400024,17.47800064,1.091941476,23861.21094,1.295655727,0.672099888,109.8430023,7534.399902,216.75,51.16999817,15.77999973,1.843999982,383,100.6500015,135.0500031,13.73999977,1.629999995,55.79000092,4.931879031,4.856600193,4.781321355,4.895281999,-0.10670992,-0.123783507,-0.128051904,-0.098173126,37.77777778,60.8004779,0,37.77777778,-0.050493041,-93.93939394,0.974760661,-0.265704537,22.48122354,-0.023368906,-0.014797432,-0.012996721,57.14285714,7.142857143,-220.8393632,-76.72413998,81.8014088,76.94259964,VIC
2/13/2020,4.759262421,4.797677992,99.92,285340,1575.099976,1575.099976,17.60000038,1.087594867,23827.73047,1.295756459,0.671319783,109.8460007,7452,215.0099945,51.41999817,15.15999985,1.825999975,379.5,104.4499969,136.3249969,14.14999962,1.616999984,56.34000015,4.911496224,4.836995885,4.762495546,4.890871322,-0.085367936,-0.10670992,-0.110978317,-0.098173126,27.77777778,44.07407407,33.33333333,27.77777778,-0.051004425,-72.22222222,0.97824195,-0.360554044,21.7544584,-0.02710333,-0.017258611,-0.017620818,100,0,-202.4339934,-57.9648679,83.76713294,73.11798835,VIC
2/14/2020,4.793409595,4.695236469,97.79,402390,1582.699951,1582.699951,17.71500015,1.08459866,23687.58984,1.304682493,0.672199786,109.7580032,7409.100098,212.1100006,52.04999924,15.06000042,1.837000012,377.75,109.0999985,138.5249939,13.68000031,1.588000059,57.31999969,4.919455823,4.807757498,4.696059173,4.883188208,-0.187809459,-0.204883046,-0.209151443,-0.204883046,11.11111111,25.55555556,0,11.11111111,-0.052289052,-100,0.958188153,-0.550153101,21.7085042,-0.037892264,-0.021385342,-0.026841649,100,7.142857143,-241.217656,-75.06654031,87.23251816,60.1952381,VIC
2/17/2020,4.695236469,4.609868533,96.01,942220,,,,1.084175348,23523.24023,1.305295587,0.672598958,109.7910004,7433.299805,,,,,,,,,,,4.929023292,4.764406993,4.599790694,4.872944056,-0.243298617,-0.290250982,-0.294519379,-0.294519379,21.98067633,20.28985507,32.60869565,21.98067633,-0.054641057,-69.6969697,0.940766551,-0.809552722,17.90748696,-0.052723289,-0.027652931,-0.039400586,100,0,-277.596777,-81.73526715,92.98904198,58.55405749,VIC
2/18/2020,4.567184565,4.460474646,92.9,891870,1600,1600,18.13100052,1.084010839,23193.80078,1.300897598,0.671199977,109.8300018,7382,212.4799957,52.04999924,15.27999973,1.980999947,383,106.5500031,139.3000031,14.82999992,1.555999994,57.75,4.946659686,4.698980836,4.451301986,4.858004667,-0.379887314,-0.439644869,-0.443913266,-0.448181663,12.64261486,15.24480077,5.319148936,12.64261486,-0.058635572,-95.41284404,0.910278746,-1.229156795,17.09011445,-0.075659665,-0.037254278,-0.059620747,100,14.28571429,-246.6038614,-87.85638842,93.60962004,46.36942853,VIC
2/19/2020,4.417790678,4.48181663,93.35,875320,1607.5,1607.5,18.29199982,1.079540491,23400.69922,1.300220966,0.66960001,109.9189987,7457,215.0500031,53.29000092,15.57999992,1.955000043,380.5,106.8000031,140.7749939,14.38000011,1.570000052,59.11999893,4.883359234,4.628373341,4.373387448,4.843776677,-0.298787775,-0.405497695,-0.422571282,-0.426839679,18.07739747,17.56689622,16.30434783,18.07739747,-0.06380057,-86.84210526,0.917030568,-1.624842949,18.36487136,-0.091065046,-0.048016432,-0.078554918,100,7.142857143,-169.4240196,-78.64560362,93.90034288,44.83009325,VIC
2/20/2020,4.524500598,4.695236469,97.79,353570,1616.599976,1616.599976,18.30900002,1.081009865,23479.15039,1.292824745,0.668400049,111.2099991,7436.600098,212.5099945,53.77999878,15.39999962,1.919999957,378.5,103.5999985,140.8000031,15.56000042,1.524999976,59.31000137,4.792458056,4.590440648,4.38842324,4.836662683,-0.102441523,-0.187809459,-0.209151443,-0.21341984,31.01735606,20.5791228,71.42857143,31.01735606,-0.068693479,-42.47787611,0.961538462,-1.834659593,13.65712991,-0.085072067,-0.055427559,-0.088569233,92.85714286,0,-71.81252049,-16.91266873,49.85032396,55.09345172,VIC
2/21/2020,4.635478914,4.690968072,97.7,309060,1644.599976,1644.599976,18.52099991,1.078799844,23386.74023,1.288327813,0.661380053,111.9540024,7403.899902,214.9600067,53.38000107,15.59000015,1.904999971,377,108.8499985,140.1999969,17.07999992,1.470999956,58.5,4.783227458,4.582992784,4.382758109,4.828979569,-0.004268397,-0.192077856,-0.209151443,-0.21341984,62.06481924,37.05319092,98.46153846,62.06481924,-0.073312102,-43.36283186,0.960664336,-2.013647615,18.04826192,-0.07974773,-0.060291593,-0.097051304,85.71428571,14.28571429,-41.87300809,-17.52650657,49.85032396,59.26860648,VIC
2/24/2020,4.571452962,4.579989756,95.39,1452650,1672.400024,1672.400024,18.86800003,1.083905101,,1.29537034,0.660690069,111.5569992,7156.799805,209.6199951,51.43000031,15.27000046,1.827000022,372.25,105.9000015,136.0249939,25.03000069,1.376999974,56.29999924,4.780559166,4.581551145,4.382543124,4.818735416,-0.029878778,-0.273177395,-0.320129759,-0.324398156,76.11721612,56.39979714,58.46153846,76.11721612,-0.078235715,-66.37168142,0.943711522,-2.288016938,18.3173889,-0.083520405,-0.064937355,-0.109993302,78.57142857,7.142857143,-81.20674909,-31.66275987,58.2780122,55.43900998,VIC
2/25/2020,4.554379375,4.567184565,95.12,543820,1646.900024,1646.900024,18.18300056,1.08491993,22605.41016,1.292657733,0.661200702,110.8570023,7017.899902,201.1900024,49.90000153,15.14999962,1.847000003,372.5,107.0999985,132.9750061,27.85000038,1.330000043,54.95000076,4.73998301,4.578134769,4.416286529,4.807779865,0.10670992,-0.273177395,-0.33293495,-0.337203346,70.25641026,69.47948187,53.84615385,70.25641026,-0.083402637,-68.75,0.94356261,-2.572706935,8.176990596,-0.086545903,-0.069259065,-0.123345723,71.42857143,0,-73.50149173,-33.08789875,58.2780122,59.24071466,VIC
2/26/2020,4.439132662,4.520232201,94.15,625410,1640,1640,17.82600021,1.088199615,22426.18945,1.30033946,0.660519838,110.2860031,7042.5,198.8000031,48.72999954,14.78999996,1.82099998,370.5,109.0999985,134.0749969,27.55999947,1.309999943,53.43000031,4.70759124,4.567275851,4.426960462,4.795828354,0.038415571,-0.260372204,-0.367082124,-0.384155711,47.99145299,64.78835979,31.66666667,47.99145299,-0.088944007,-77.98165138,0.945535714,-2.848670124,8.36417018,-0.091675516,-0.073742355,-0.136150913,64.28571429,0,-89.47576188,-38.17878508,64.06385866,59.18895724,VIC
2/27/2020,4.515963804,4.50742701,93.88,974020,1640,1642.5,17.65800095,1.08858943,21948.23047,1.290688992,0.654651642,110.362999,6796.399902,190.5700073,47.09000015,14.39000034,1.751999974,364.5,108.1999969,132.5749969,39.15999985,1.299000025,52.18000031,4.68076473,4.55089319,4.42102165,4.782880883,-0.187809459,-0.290250982,-0.375618918,-0.396960901,37.39316239,51.88034188,26.66666667,37.39316239,-0.094776598,-80.37383178,0.939501779,-3.116349059,8.899954574,-0.095671205,-0.078128125,-0.148463596,57.14285714,0,-85.09939215,-39.53005332,64.06385866,64.76441306,VIC
2/28/2020,4.48181663,4.498890217,93.7,870840,1564.099976,1566.699951,16.38699913,1.099722862,21142.96094,1.288892269,0.658020318,109.6600037,6580.600098,187.6100006,44.75999832,14.46000004,1.684000015,366.5,110.0999985,131.2749939,40.11000061,1.126999974,50.52000046,4.597932719,4.532560721,4.467188723,4.769506573,-0.192077856,-0.196346252,-0.384155711,-0.401229298,35.44444444,40.27635328,48,35.44444444,-0.100804379,-78.57142857,0.958181818,-3.289193145,7.999973031,-0.098392459,-0.082180992,-0.156179544,100,7.142857143,-91.54704944,-40.4643283,67.12495321,69.89761036,VIC
3/2/2020,4.439132662,4.498890217,93.7,742130,1592.300049,1594.800049,16.67900085,1.105131149,21344.08008,1.280704856,0.651631355,107.6969986,6654.899902,193.1100006,46.75,13.81000042,1.756000042,374.75,114.6500015,133.7250061,33.41999817,1.088000059,50.47999954,4.567007176,4.515900365,4.464793554,4.755989983,-0.081099539,-0.110978317,-0.354276934,-0.401229298,44.45410628,39.09723771,58.69565217,44.45410628,-0.106898523,-74.76635514,0.975925926,-3.496600527,7.622916108,-0.099403213,-0.085625436,-0.16548246,100,0,-87.03759099,-40.4643283,67.9273576,69.4002113,VIC
3/3/2020,4.486085026,4.503158614,93.79,557950,1642.099976,1644.400024,17.12899971,1.114404798,21082.73047,1.276715279,0.654749811,108.4869995,6718.200195,189.7899933,47.18000031,13.76000023,1.799999952,381.75,121.0500031,133.5249939,36.81999969,1.00999999,51.86000061,4.519230398,4.503397005,4.487563611,4.742473394,-0.064025952,0.042683968,-0.337203346,-0.396960901,59.49684132,46.46513068,71.79487179,59.49684132,-0.112927847,-72,1.009569378,-3.520219948,13.71908677,-0.098721816,-0.088244712,-0.166057052,92.85714286,0,-60.41923551,-39.21703985,65.03536381,69.29945589,VIC
3/4/2020,4.464743043,4.503158614,93.79,468810,1641.099976,1643,17.18700027,1.11806798,21100.06055,1.282084107,0.658219516,107.0370026,6815.600098,195.2799988,46.77999878,13.47000027,1.827000022,387,117.1500015,134.8500061,31.98999977,0.991999984,51.13000107,4.501769395,4.495381044,4.488992693,4.728956804,-0.017073587,0.021341984,-0.277445791,-0.384155711,71.77966961,58.5768724,84.84848485,71.77966961,-0.118807239,-71.71717172,1.004761905,-3.392690875,13.47671639,-0.097062923,-0.090008354,-0.159517649,85.71428571,0,-66.3126593,-39.21703985,68.00255725,77.36123435,VIC
3/5/2020,4.486085026,4.50742701,93.88,352300,1666.400024,1668,17.34199905,1.113908291,21329.11914,1.287498355,0.662690103,107.677002,6705.399902,184.8899994,45.90000153,13.42000008,1.771999955,384.5,109.8499985,133.625,39.61999893,0.925999999,49.99000168,4.498052888,4.491664536,4.485276185,4.715582494,0,-0.187809459,-0.290250982,-0.375618918,82.42278555,71.23309883,90.625,82.42278555,-0.124443766,-60.2739726,0.96,-2.994476944,17.42912585,-0.094316591,-0.090870002,-0.140337225,78.57142857,0,-48.32793959,-37.79794004,62.07760926,79.24368577,VIC
3/6/2020,4.48181663,4.48181663,93.35,750830,1670.800049,1672.400024,17.2140007,1.122384906,20749.75,1.295068383,0.661550641,106.2480011,6462.600098,179.4100037,41.27999878,13.02000046,1.707999945,377.25,105.5999985,130.6999969,41.93999863,0.70599997,45.27000046,4.505989606,4.488082676,4.470175747,4.701496784,-0.017073587,-0.209151443,-0.21341984,-0.401229298,82.44949495,78.88398337,71.875,82.44949495,-0.129926037,-68.49315068,0.955414013,-2.656894451,17.85732739,-0.093133067,-0.091322615,-0.124084484,71.42857143,28.57142857,-81.15347019,-41.64172371,64.44102751,81.37352579,VIC
3/9/2020,4.332422742,4.170223664,86.86,1114590,1674.5,1675.699951,17.00099945,1.138602018,19698.75977,1.309929252,0.661358178,103.9380035,5965.799805,156.5899963,31.12999916,12.60999966,1.777999997,374.25,108.9499969,126.1999969,54.45999908,0.499000013,34.36000061,4.71148598,4.447943673,4.184401365,4.677024643,-0.328666553,-0.409766092,-0.439644869,-0.682943486,54.16666667,73.01298239,0,54.16666667,-0.136895683,-100,0.910531221,-3.010691846,17.5455162,-0.116000878,-0.096258268,-0.139762633,100,21.42857143,-290.138161,-67.75205915,76.57135363,60.60438624,VIC
3/10/2020,3.969609015,4.170223664,86.86,825490,1659.099976,1660.300049,16.90600014,1.139796019,19867.11914,1.307531357,0.659799874,103.1119995,5960.200195,166.0099945,34.36000061,12.59000015,1.93599999,380,114.25,127.75,47.29999924,0.748000026,37.22000122,4.70449258,4.383391101,4.062289622,4.652552501,-0.33293495,-0.396960901,-0.290250982,-0.670138296,38.69756236,58.43790799,44.21768707,38.69756236,-0.144977296,-65.42553191,0.913084112,-3.361085415,16.20237245,-0.132595307,-0.103525675,-0.155085083,100,14.28571429,-272.3345097,-67.75205915,83.75502666,64.12159968,VIC
3/11/2020,4.183028854,4.140344886,86.23,1049580,1641.400024,1642.300049,16.72900009,1.131650567,19416.06055,1.290972233,0.649909854,105.026001,5876.5,156.8000031,32.97999954,12.26000023,1.878000021,379.25,111.5500031,123.3249969,53.90000153,0.819999993,35.79000092,4.638719592,4.309992068,3.981264543,4.6270844,-0.362813727,-0.379887314,-0.341471743,-0.640259519,28.02751731,40.29724878,39.86486486,28.02751731,-0.154012765,-68.78306878,0.915958451,-3.544232789,11.79950997,-0.146469075,-0.112114355,-0.162500055,100,7.142857143,-188.7526266,-69.28056722,83.83713533,65.2173913,VIC
3/12/2020,3.884241079,3.918388253,81.61,1896270,1589.300049,1590.300049,15.96100044,1.126151562,18559.63086,1.281821251,0.64793992,104.5500031,5237.5,139.3699951,31.5,11.61999989,1.840999961,369.75,109.1500015,118.8249969,75.47000122,0.848999977,33.22000122,4.575361517,4.216223167,3.857084816,4.594217745,-0.589038757,-0.589038757,-0.776848216,-0.879289739,31.42887786,32.71798584,10.20408163,31.42887786,-0.164918177,-91.52542373,0.869318182,-3.942697616,7.738057481,-0.173375615,-0.124366607,-0.179300027,100,0,-183.8888889,-77.72645176,84.51158816,57.68175336,VIC
